dataset,method,model,split,run,task_id,payload,payload_len,stream_key,source,view,view_label,packet_count,dedup_packet_count,conflicts,accepted_steps,len_mismatch_steps,decode_exception_steps,recovered_payload,decode_ok,failure_reason
alfworld,rank,deepseek,ID,1,122,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_122/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,2,2,0,1,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,122,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_122/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,123,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_123/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,123,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_123/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,124,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_124/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,12,12,0,9,1,0,11111101,False,payload_mismatch
alfworld,rank,deepseek,ID,1,124,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_124/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,9,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,125,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_125/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,21,21,0,17,3,0,11001101,True,
alfworld,rank,deepseek,ID,1,125,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_125/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,7,7,0,6,14,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,126,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_126/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,14,14,0,12,2,0,01111011,False,payload_mismatch
alfworld,rank,deepseek,ID,1,126,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_126/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,5,5,0,4,10,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,127,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_127/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,6,6,0,4,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,127,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_127/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,4,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,128,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_128/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,4,4,0,4,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,128,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_128/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,3,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,129,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_129/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,6,6,0,5,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,129,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_129/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,2,2,0,2,3,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,130,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_130/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,5,5,0,4,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,130,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_130/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,2,2,0,1,4,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,131,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_131/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,16,16,0,12,0,0,11001101,True,
alfworld,rank,deepseek,ID,1,131,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_131/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,3,3,0,3,9,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,132,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_132/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,2,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,132,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_132/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,133,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_133/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,10,10,0,7,0,0,11001101,True,
alfworld,rank,deepseek,ID,1,133,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_133/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,2,2,0,2,5,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,134,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_134/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,4,4,0,4,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,134,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_134/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,3,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,135,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_135/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,7,7,0,5,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,135,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_135/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,4,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,136,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_136/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,19,19,0,16,2,0,11001101,True,
alfworld,rank,deepseek,ID,1,136,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_136/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,6,6,0,5,13,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,137,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_137/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,2,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,137,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_137/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,3,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,138,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_138/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,138,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_138/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,139,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_139/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,25,25,0,17,1,0,11001101,True,
alfworld,rank,deepseek,ID,1,139,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_139/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,6,6,0,5,13,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,000,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_000/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,000,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_000/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,001,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_001/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,4,4,0,3,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,001,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_001/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,002,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_002/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,002,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_002/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,003,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_003/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,16,16,0,11,1,0,11001101,True,
alfworld,rank,deepseek,ID,2,003,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_003/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,2,2,0,2,10,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,004,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_004/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,21,21,0,16,0,0,11001101,True,
alfworld,rank,deepseek,ID,2,004,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_004/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,7,7,0,5,11,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,005,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_005/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,8,8,0,5,0,0,,False,rank_deficient
alfworld,rank,deepseek,ID,2,005,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_005/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,4,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,006,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_006/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,8,8,0,6,0,0,,False,rank_deficient
alfworld,rank,deepseek,ID,2,006,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_006/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,5,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,007,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_007/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,007,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_007/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,008,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_008/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,008,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_008/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,009,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_009/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,4,4,0,3,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,009,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_009/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,3,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,010,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_010/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,6,6,0,4,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,010,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_010/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,2,2,0,2,4,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,011,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_011/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,9,9,0,6,0,0,11001101,True,
alfworld,rank,deepseek,ID,2,011,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_011/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,6,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,012,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_012/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,3,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,012,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_012/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,2,2,0,2,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,013,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_013/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,2,2,0,2,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,013,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_013/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,014,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_014/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,9,9,0,8,1,0,11001101,True,
alfworld,rank,deepseek,ID,2,014,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_014/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,2,2,0,2,7,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,015,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_015/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,4,4,0,3,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,015,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_015/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,3,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,016,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_016/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,10,10,0,9,1,0,11001101,True,
alfworld,rank,deepseek,ID,2,016,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_016/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,7,7,0,5,5,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,017,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_017/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,6,6,0,6,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,017,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_017/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,5,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,018,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_018/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,3,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,018,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_018/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,3,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,019,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_019/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,019,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_019/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,020,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_020/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,10,10,0,7,5,0,11001101,True,
alfworld,rank,deepseek,ID,2,020,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_020/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,8,8,0,4,8,0,11001111,False,payload_mismatch
alfworld,rank,deepseek,ID,2,021,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_021/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,6,6,0,4,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,021,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_021/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,5,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,022,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_022/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,022,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_022/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,023,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_023/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,2,2,0,1,4,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,023,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_023/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,3,3,0,1,4,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,024,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_024/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,024,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_024/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,025,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_025/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,2,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,025,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_025/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,2,2,0,1,3,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,026,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_026/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,2,2,0,2,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,026,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_026/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,2,2,0,2,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,027,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_027/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,4,4,0,3,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,027,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_027/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,3,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,028,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_028/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,7,7,0,6,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,028,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_028/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,6,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,029,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_029/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,9,9,0,7,9,0,11001101,True,
