dataset,method,model,split,run,task_id,config,topk,source,step_start_index,bits_in_step,decoded_bits,expected_bits,step_match,bit_matches
toolbench,agentmark,deepseek,G1_tool,2,2513,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G1_tool/2513.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_tool,2,2513,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G1_tool/2513.json,1,2,11,11,1,11
toolbench,agentmark,deepseek,G1_tool,2,2701,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G1_tool/2701.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G1_tool,2,3007,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G1_tool/3007.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G1_tool,2,3215,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G1_tool/3215.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G1_tool,2,3221,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G1_tool/3221.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G1_tool,2,3287,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G1_tool/3287.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_tool,2,5085,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G1_tool/5085.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_tool,2,692,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G1_tool/692.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G1_tool,2,7903,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G1_tool/7903.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_tool,2,7971,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G1_tool/7971.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G2_category,2,3432,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3432.json,0,4,1111,1111,1,1111
toolbench,agentmark,deepseek,G2_category,2,3432,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3432.json,4,3,100,100,1,111
toolbench,agentmark,deepseek,G2_category,2,3432,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3432.json,7,3,101,101,1,111
toolbench,agentmark,deepseek,G2_category,2,3432,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3432.json,10,3,001,001,1,111
toolbench,agentmark,deepseek,G2_category,2,3432,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3432.json,13,3,011,011,1,111
toolbench,agentmark,deepseek,G2_category,2,3432,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3432.json,16,3,101,101,1,111
toolbench,agentmark,deepseek,G2_category,2,3432,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3432.json,19,3,001,001,1,111
toolbench,agentmark,deepseek,G2_category,2,3432,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3432.json,22,4,1110,1110,1,1111
toolbench,agentmark,deepseek,G2_category,2,3442,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3442.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_category,2,3456,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3456.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G2_category,2,3463,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3463.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G2_category,2,3482,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3482.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G2_category,2,3482,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3482.json,3,3,110,110,1,111
toolbench,agentmark,deepseek,G2_category,2,3482,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3482.json,6,3,010,010,1,111
toolbench,agentmark,deepseek,G2_category,2,3494,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3494.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_category,2,3494,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3494.json,1,3,111,111,1,111
toolbench,agentmark,deepseek,G2_category,2,3534,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3534.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G2_category,2,3534,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3534.json,3,3,110,110,1,111
toolbench,agentmark,deepseek,G2_category,2,3558,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3558.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G2_category,2,3558,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3558.json,3,1,1,1,1,1
toolbench,agentmark,deepseek,G2_category,2,3558,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3558.json,4,2,10,10,1,11
toolbench,agentmark,deepseek,G2_category,2,3558,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3558.json,6,3,010,010,1,111
toolbench,agentmark,deepseek,G2_category,2,3558,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3558.json,9,2,10,10,1,11
toolbench,agentmark,deepseek,G2_category,2,3558,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3558.json,11,3,010,010,1,111
toolbench,agentmark,deepseek,G2_category,2,3609,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3609.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G2_category,2,3640,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3640.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_category,2,3645,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3645.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G2_category,2,3645,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3645.json,3,3,110,110,1,111
toolbench,agentmark,deepseek,G2_category,2,3645,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3645.json,6,3,010,010,1,111
toolbench,agentmark,deepseek,G2_category,2,3645,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3645.json,9,3,100,100,1,111
toolbench,agentmark,deepseek,G2_category,2,3652,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3652.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_category,2,3652,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/3652.json,1,4,1111,1111,1,1111
toolbench,agentmark,deepseek,G2_category,2,43,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/43.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_category,2,7,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/7.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G2_category,2,75,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/75.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_category,2,83,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_category/83.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_instruction,2,11448,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/11448.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G2_instruction,2,11448,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/11448.json,2,3,111,111,1,111
toolbench,agentmark,deepseek,G2_instruction,2,11448,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/11448.json,5,2,00,00,1,11
toolbench,agentmark,deepseek,G2_instruction,2,11448,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/11448.json,7,2,10,10,1,11
toolbench,agentmark,deepseek,G2_instruction,2,11448,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/11448.json,9,2,10,10,1,11
toolbench,agentmark,deepseek,G2_instruction,2,11448,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/11448.json,11,3,010,010,1,111
toolbench,agentmark,deepseek,G2_instruction,2,11448,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/11448.json,14,3,111,111,1,111
toolbench,agentmark,deepseek,G2_instruction,2,11448,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/11448.json,17,3,010,010,1,111
toolbench,agentmark,deepseek,G2_instruction,2,11448,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/11448.json,20,3,011,011,1,111
toolbench,agentmark,deepseek,G2_instruction,2,11448,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/11448.json,23,3,110,110,1,111
toolbench,agentmark,deepseek,G2_instruction,2,11627,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/11627.json,0,4,1111,1111,1,1111
toolbench,agentmark,deepseek,G2_instruction,2,11627,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/11627.json,4,3,100,100,1,111
toolbench,agentmark,deepseek,G2_instruction,2,11629,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/11629.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_instruction,2,11629,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/11629.json,1,4,1111,1111,1,1111
toolbench,agentmark,deepseek,G2_instruction,2,1643,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/1643.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_instruction,2,1643,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/1643.json,1,3,111,111,1,111
toolbench,agentmark,deepseek,G2_instruction,2,1643,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/1643.json,4,2,10,10,1,11
toolbench,agentmark,deepseek,G2_instruction,2,1844,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/1844.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G2_instruction,2,1844,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/1844.json,2,1,1,1,1,1
toolbench,agentmark,deepseek,G2_instruction,2,1844,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/1844.json,3,2,11,11,1,11
toolbench,agentmark,deepseek,G2_instruction,2,1844,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/1844.json,5,2,00,00,1,11
toolbench,agentmark,deepseek,G2_instruction,2,4746,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/4746.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_instruction,2,5744,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/5744.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G2_instruction,2,5744,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/5744.json,2,3,111,111,1,111
toolbench,agentmark,deepseek,G2_instruction,2,5744,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/5744.json,5,2,00,00,1,11
toolbench,agentmark,deepseek,G2_instruction,2,7691,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/7691.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G2_instruction,2,7691,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/7691.json,2,3,111,111,1,111
toolbench,agentmark,deepseek,G2_instruction,2,7691,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/7691.json,5,2,00,00,1,11
toolbench,agentmark,deepseek,G2_instruction,2,7691,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/7691.json,7,3,101,101,1,111
toolbench,agentmark,deepseek,G2_instruction,2,9957,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/9957.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G2_instruction,2,9957,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/9957.json,3,3,110,110,1,111
toolbench,agentmark,deepseek,G2_instruction,2,9957,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G2_instruction/9957.json,6,3,010,010,1,111
toolbench,agentmark,deepseek,G3_instruction,2,1984,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/1984.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,2,1984,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/1984.json,2,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,2,1989,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/1989.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,2,455,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/455.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,2,455,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/455.json,2,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,2,455,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/455.json,4,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,2,455,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/455.json,6,2,01,01,1,11
toolbench,agentmark,deepseek,G3_instruction,2,455,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/455.json,8,2,01,01,1,11
toolbench,agentmark,deepseek,G3_instruction,2,456,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/456.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G3_instruction,2,456,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/456.json,1,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,2,456,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/456.json,3,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,2,456,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/456.json,5,2,00,00,1,11
toolbench,agentmark,deepseek,G3_instruction,2,456,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/456.json,7,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,2,456,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/456.json,9,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,2,457,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/457.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,2,457,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/457.json,2,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,2,457,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/457.json,4,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,2,457,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/457.json,6,2,01,01,1,11
toolbench,agentmark,deepseek,G3_instruction,2,457,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/457.json,8,2,01,01,1,11
toolbench,agentmark,deepseek,G3_instruction,2,459,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/459.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,2,459,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/459.json,2,1,1,1,1,1
toolbench,agentmark,deepseek,G3_instruction,2,459,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/459.json,3,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,2,459,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/459.json,5,2,00,00,1,11
toolbench,agentmark,deepseek,G3_instruction,2,459,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/459.json,7,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,2,459,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/459.json,9,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,2,460,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/460.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,2,460,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/460.json,2,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,2,460,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/460.json,4,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,2,5863,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/5863.json,0,4,1111,1111,1,1111
toolbench,agentmark,deepseek,G3_instruction,2,5863,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/5863.json,4,3,100,100,1,111
toolbench,agentmark,deepseek,G3_instruction,2,5863,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/5863.json,7,3,101,101,1,111
toolbench,agentmark,deepseek,G3_instruction,2,5863,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_2/G3_instruction/5863.json,10,3,001,001,1,111
toolbench,agentmark,deepseek,G1_category,3,4117,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_category/4117.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G1_category,3,4117,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_category/4117.json,2,4,1110,1110,1,1111
toolbench,agentmark,deepseek,G1_category,3,4117,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_category/4117.json,6,3,010,010,1,111
toolbench,agentmark,deepseek,G1_category,3,4117,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_category/4117.json,9,3,100,100,1,111
toolbench,agentmark,deepseek,G1_category,3,4117,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_category/4117.json,12,3,101,101,1,111
toolbench,agentmark,deepseek,G1_category,3,4144,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_category/4144.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_category,3,4144,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_category/4144.json,1,2,11,11,1,11
toolbench,agentmark,deepseek,G1_category,3,4266,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_category/4266.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_category,3,4266,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_category/4266.json,1,2,11,11,1,11
toolbench,agentmark,deepseek,G1_category,3,4343,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_category/4343.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_category,3,4343,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_category/4343.json,1,3,111,111,1,111
toolbench,agentmark,deepseek,G1_instruction,3,1073,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/1073.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G1_instruction,3,1572,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/1572.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_instruction,3,1572,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/1572.json,1,1,1,1,1,1
toolbench,agentmark,deepseek,G1_instruction,3,1572,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/1572.json,2,1,1,1,1,1
toolbench,agentmark,deepseek,G1_instruction,3,1856,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/1856.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G1_instruction,3,1856,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/1856.json,3,2,11,11,1,11
toolbench,agentmark,deepseek,G1_instruction,3,1856,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/1856.json,5,2,00,00,1,11
toolbench,agentmark,deepseek,G1_instruction,3,1856,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/1856.json,7,3,101,101,1,111
toolbench,agentmark,deepseek,G1_instruction,3,2121,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/2121.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_instruction,3,2144,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/2144.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_instruction,3,2144,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/2144.json,1,3,111,111,1,111
toolbench,agentmark,deepseek,G1_instruction,3,2354,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/2354.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_instruction,3,2399,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/2399.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G1_instruction,3,2399,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/2399.json,3,3,110,110,1,111
toolbench,agentmark,deepseek,G1_instruction,3,3308,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/3308.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_instruction,3,3308,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/3308.json,1,2,11,11,1,11
toolbench,agentmark,deepseek,G1_instruction,3,3308,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/3308.json,3,2,11,11,1,11
toolbench,agentmark,deepseek,G1_instruction,3,3308,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/3308.json,5,2,00,00,1,11
toolbench,agentmark,deepseek,G1_instruction,3,3308,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/3308.json,7,2,10,10,1,11
toolbench,agentmark,deepseek,G1_instruction,3,3308,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/3308.json,9,2,10,10,1,11
toolbench,agentmark,deepseek,G1_instruction,3,3308,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/3308.json,11,2,01,01,1,11
toolbench,agentmark,deepseek,G1_instruction,3,3510,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/3510.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G1_instruction,3,3510,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/3510.json,3,3,110,110,1,111
toolbench,agentmark,deepseek,G1_instruction,3,3510,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/3510.json,6,2,01,01,1,11
