dataset,method,model,split,run,config,N,observed_N,matches,match_rate,p_value,log10_p_value,truncated
toolbench,rank,gemini-flash,G1_tool,1,full_rank,200,20,20,1.0,9.5367431640625e-07,-6.020599913279624,True
toolbench,rank,gemini-flash,G1_tool,1,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G1_tool,1,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G1_tool,1,top10,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,rank,gemini-flash,G1_tool,1,top10,30,20,20,1.0,9.5367431640625e-07,-6.020599913279624,True
toolbench,rank,gemini-flash,G1_tool,1,top10,50,20,20,1.0,9.5367431640625e-07,-6.020599913279624,True
toolbench,rank,gemini-flash,G1_tool,1,top10,80,20,20,1.0,9.5367431640625e-07,-6.020599913279624,True
toolbench,rank,gemini-flash,G1_tool,1,top10,100,20,20,1.0,9.5367431640625e-07,-6.020599913279624,True
toolbench,rank,gemini-flash,G1_tool,1,top10,150,20,20,1.0,9.5367431640625e-07,-6.020599913279624,True
toolbench,rank,gemini-flash,G1_tool,1,top10,200,20,20,1.0,9.5367431640625e-07,-6.020599913279624,True
toolbench,rank,gemini-flash,G1_tool,1,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G1_tool,1,top2,10,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G1_tool,1,top2,20,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G1_tool,1,top2,30,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G1_tool,1,top2,50,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G1_tool,1,top2,80,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G1_tool,1,top2,100,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G1_tool,1,top2,150,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G1_tool,1,top2,200,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G1_tool,1,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G1_tool,1,top3,10,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G1_tool,1,top3,20,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G1_tool,1,top3,30,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G1_tool,1,top3,50,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G1_tool,1,top3,80,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G1_tool,1,top3,100,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G1_tool,1,top3,150,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G1_tool,1,top3,200,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G1_tool,1,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G1_tool,1,top5,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G1_tool,1,top5,20,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,1,top5,30,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,1,top5,50,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,1,top5,80,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,1,top5,100,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,1,top5,150,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,1,top5,200,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,2,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G1_tool,2,full_rank,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G1_tool,2,full_rank,20,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,2,full_rank,30,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,2,full_rank,50,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,2,full_rank,80,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,2,full_rank,100,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,2,full_rank,150,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,2,full_rank,200,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,2,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G1_tool,2,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G1_tool,2,top10,20,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,2,top10,30,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,2,top10,50,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,2,top10,80,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,2,top10,100,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,2,top10,150,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,2,top10,200,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G1_tool,2,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G1_tool,2,top2,10,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G1_tool,2,top2,20,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G1_tool,2,top2,30,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G1_tool,2,top2,50,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G1_tool,2,top2,80,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G1_tool,2,top2,100,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G1_tool,2,top2,150,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G1_tool,2,top2,200,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G1_tool,2,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G1_tool,2,top3,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G1_tool,2,top3,20,11,11,1.0,0.00048828125,-3.311329952303793,True
toolbench,rank,gemini-flash,G1_tool,2,top3,30,11,11,1.0,0.00048828125,-3.311329952303793,True
toolbench,rank,gemini-flash,G1_tool,2,top3,50,11,11,1.0,0.00048828125,-3.311329952303793,True
toolbench,rank,gemini-flash,G1_tool,2,top3,80,11,11,1.0,0.00048828125,-3.311329952303793,True
toolbench,rank,gemini-flash,G1_tool,2,top3,100,11,11,1.0,0.00048828125,-3.311329952303793,True
toolbench,rank,gemini-flash,G1_tool,2,top3,150,11,11,1.0,0.00048828125,-3.311329952303793,True
toolbench,rank,gemini-flash,G1_tool,2,top3,200,11,11,1.0,0.00048828125,-3.311329952303793,True
toolbench,rank,gemini-flash,G1_tool,2,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G1_tool,2,top5,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G1_tool,2,top5,20,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,gemini-flash,G1_tool,2,top5,30,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,gemini-flash,G1_tool,2,top5,50,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,gemini-flash,G1_tool,2,top5,80,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,gemini-flash,G1_tool,2,top5,100,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,gemini-flash,G1_tool,2,top5,150,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,gemini-flash,G1_tool,2,top5,200,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,gemini-flash,G1_tool,3,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G1_tool,3,full_rank,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G1_tool,3,full_rank,20,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,rank,gemini-flash,G1_tool,3,full_rank,30,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,rank,gemini-flash,G1_tool,3,full_rank,50,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,rank,gemini-flash,G1_tool,3,full_rank,80,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,rank,gemini-flash,G1_tool,3,full_rank,100,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,rank,gemini-flash,G1_tool,3,full_rank,150,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,rank,gemini-flash,G1_tool,3,full_rank,200,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,rank,gemini-flash,G1_tool,3,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G1_tool,3,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G1_tool,3,top10,20,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,rank,gemini-flash,G1_tool,3,top10,30,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,rank,gemini-flash,G1_tool,3,top10,50,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,rank,gemini-flash,G1_tool,3,top10,80,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,rank,gemini-flash,G1_tool,3,top10,100,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,rank,gemini-flash,G1_tool,3,top10,150,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,rank,gemini-flash,G1_tool,3,top10,200,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,rank,gemini-flash,G1_tool,3,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G1_tool,3,top2,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G1_tool,3,top2,20,10,10,1.0,0.0009765625,-3.010299956639812,True
toolbench,rank,gemini-flash,G1_tool,3,top2,30,10,10,1.0,0.0009765625,-3.010299956639812,True
toolbench,rank,gemini-flash,G1_tool,3,top2,50,10,10,1.0,0.0009765625,-3.010299956639812,True
toolbench,rank,gemini-flash,G1_tool,3,top2,80,10,10,1.0,0.0009765625,-3.010299956639812,True
toolbench,rank,gemini-flash,G1_tool,3,top2,100,10,10,1.0,0.0009765625,-3.010299956639812,True
toolbench,rank,gemini-flash,G1_tool,3,top2,150,10,10,1.0,0.0009765625,-3.010299956639812,True
toolbench,rank,gemini-flash,G1_tool,3,top2,200,10,10,1.0,0.0009765625,-3.010299956639812,True
toolbench,rank,gemini-flash,G1_tool,3,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G1_tool,3,top3,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G1_tool,3,top3,20,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G1_tool,3,top3,30,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G1_tool,3,top3,50,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G1_tool,3,top3,80,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G1_tool,3,top3,100,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G1_tool,3,top3,150,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G1_tool,3,top3,200,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G1_tool,3,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G1_tool,3,top5,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G1_tool,3,top5,20,16,16,1.0,1.52587890625e-05,-4.816479930623699,True
toolbench,rank,gemini-flash,G1_tool,3,top5,30,16,16,1.0,1.52587890625e-05,-4.816479930623699,True
toolbench,rank,gemini-flash,G1_tool,3,top5,50,16,16,1.0,1.52587890625e-05,-4.816479930623699,True
toolbench,rank,gemini-flash,G1_tool,3,top5,80,16,16,1.0,1.52587890625e-05,-4.816479930623699,True
toolbench,rank,gemini-flash,G1_tool,3,top5,100,16,16,1.0,1.52587890625e-05,-4.816479930623699,True
toolbench,rank,gemini-flash,G1_tool,3,top5,150,16,16,1.0,1.52587890625e-05,-4.816479930623699,True
toolbench,rank,gemini-flash,G1_tool,3,top5,200,16,16,1.0,1.52587890625e-05,-4.816479930623699,True
toolbench,rank,gemini-flash,G2_category,1,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G2_category,1,full_rank,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G2_category,1,full_rank,20,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,gemini-flash,G2_category,1,full_rank,30,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,gemini-flash,G2_category,1,full_rank,50,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,gemini-flash,G2_category,1,full_rank,80,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,gemini-flash,G2_category,1,full_rank,100,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,gemini-flash,G2_category,1,full_rank,150,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,gemini-flash,G2_category,1,full_rank,200,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,gemini-flash,G2_category,1,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G2_category,1,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G2_category,1,top10,20,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,gemini-flash,G2_category,1,top10,30,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,gemini-flash,G2_category,1,top10,50,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,gemini-flash,G2_category,1,top10,80,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,gemini-flash,G2_category,1,top10,100,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,gemini-flash,G2_category,1,top10,150,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,gemini-flash,G2_category,1,top10,200,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,gemini-flash,G2_category,1,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G2_category,1,top2,10,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,1,top2,20,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,1,top2,30,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,1,top2,50,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,1,top2,80,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,1,top2,100,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,1,top2,150,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,1,top2,200,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,1,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G2_category,1,top3,10,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G2_category,1,top3,20,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G2_category,1,top3,30,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G2_category,1,top3,50,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G2_category,1,top3,80,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G2_category,1,top3,100,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G2_category,1,top3,150,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G2_category,1,top3,200,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,gemini-flash,G2_category,1,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G2_category,1,top5,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G2_category,1,top5,20,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G2_category,1,top5,30,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G2_category,1,top5,50,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G2_category,1,top5,80,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G2_category,1,top5,100,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G2_category,1,top5,150,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G2_category,1,top5,200,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G2_category,2,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G2_category,2,full_rank,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G2_category,2,full_rank,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,rank,gemini-flash,G2_category,2,full_rank,30,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,rank,gemini-flash,G2_category,2,full_rank,50,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,rank,gemini-flash,G2_category,2,full_rank,80,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,rank,gemini-flash,G2_category,2,full_rank,100,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,rank,gemini-flash,G2_category,2,full_rank,150,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,rank,gemini-flash,G2_category,2,full_rank,200,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,rank,gemini-flash,G2_category,2,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G2_category,2,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G2_category,2,top10,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,rank,gemini-flash,G2_category,2,top10,30,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,rank,gemini-flash,G2_category,2,top10,50,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,rank,gemini-flash,G2_category,2,top10,80,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,rank,gemini-flash,G2_category,2,top10,100,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,rank,gemini-flash,G2_category,2,top10,150,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,rank,gemini-flash,G2_category,2,top10,200,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,rank,gemini-flash,G2_category,2,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G2_category,2,top2,10,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G2_category,2,top2,20,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G2_category,2,top2,30,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G2_category,2,top2,50,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G2_category,2,top2,80,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G2_category,2,top2,100,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G2_category,2,top2,150,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G2_category,2,top2,200,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,gemini-flash,G2_category,2,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G2_category,2,top3,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G2_category,2,top3,20,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,gemini-flash,G2_category,2,top3,30,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,gemini-flash,G2_category,2,top3,50,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,gemini-flash,G2_category,2,top3,80,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,gemini-flash,G2_category,2,top3,100,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,gemini-flash,G2_category,2,top3,150,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,gemini-flash,G2_category,2,top3,200,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,gemini-flash,G2_category,2,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G2_category,2,top5,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G2_category,2,top5,20,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G2_category,2,top5,30,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G2_category,2,top5,50,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G2_category,2,top5,80,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G2_category,2,top5,100,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G2_category,2,top5,150,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G2_category,2,top5,200,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,gemini-flash,G2_category,3,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G2_category,3,full_rank,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G2_category,3,full_rank,20,16,16,1.0,1.52587890625e-05,-4.816479930623699,True
toolbench,rank,gemini-flash,G2_category,3,full_rank,30,16,16,1.0,1.52587890625e-05,-4.816479930623699,True
toolbench,rank,gemini-flash,G2_category,3,full_rank,50,16,16,1.0,1.52587890625e-05,-4.816479930623699,True
toolbench,rank,gemini-flash,G2_category,3,full_rank,80,16,16,1.0,1.52587890625e-05,-4.816479930623699,True
toolbench,rank,gemini-flash,G2_category,3,full_rank,100,16,16,1.0,1.52587890625e-05,-4.816479930623699,True
toolbench,rank,gemini-flash,G2_category,3,full_rank,150,16,16,1.0,1.52587890625e-05,-4.816479930623699,True
toolbench,rank,gemini-flash,G2_category,3,full_rank,200,16,16,1.0,1.52587890625e-05,-4.816479930623699,True
toolbench,rank,gemini-flash,G2_category,3,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G2_category,3,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,gemini-flash,G2_category,3,top10,20,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G2_category,3,top10,30,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G2_category,3,top10,50,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G2_category,3,top10,80,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G2_category,3,top10,100,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G2_category,3,top10,150,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G2_category,3,top10,200,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,gemini-flash,G2_category,3,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G2_category,3,top2,10,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,gemini-flash,G2_category,3,top2,20,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,gemini-flash,G2_category,3,top2,30,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,gemini-flash,G2_category,3,top2,50,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,gemini-flash,G2_category,3,top2,80,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,gemini-flash,G2_category,3,top2,100,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,gemini-flash,G2_category,3,top2,150,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,gemini-flash,G2_category,3,top2,200,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,gemini-flash,G2_category,3,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,gemini-flash,G2_category,3,top3,10,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,3,top3,20,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,3,top3,30,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,3,top3,50,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,3,top3,80,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,3,top3,100,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,3,top3,150,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,3,top3,200,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,gemini-flash,G2_category,3,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
