dataset,method,model,split,run,task_id,source,payload,payload_len,stream_key,meta_source,meta_path,packet_count,dedup_packet_count,conflicts,accepted_steps,no_bits_steps,len_mismatch_steps,decode_exception_steps,recovered_payload,decode_ok,failure_reason
toolbench,agentmark,gemini-flash,G3_instruction,3,4285,/root/autodl-tmp/output-0510/toolbench/agentmark/gemini-flash/run_3/G3_instruction/4285.json,11001101,8,2025,rlnc_meta,/root/output-0425/toolbench/agentmark/gemini-flash/run_3/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,agentmark,gemini-flash,G3_instruction,3,4286,/root/autodl-tmp/output-0510/toolbench/agentmark/gemini-flash/run_3/G3_instruction/4286.json,11001101,8,2025,rlnc_meta,/root/output-0425/toolbench/agentmark/gemini-flash/run_3/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,agentmark,gemini-flash,G3_instruction,3,455,/root/autodl-tmp/output-0510/toolbench/agentmark/gemini-flash/run_3/G3_instruction/455.json,11001101,8,2025,rlnc_meta,/root/output-0425/toolbench/agentmark/gemini-flash/run_3/rlnc_meta.json,2,2,0,1,1,0,0,,False,insufficient_packets
toolbench,agentmark,gemini-flash,G3_instruction,3,456,/root/autodl-tmp/output-0510/toolbench/agentmark/gemini-flash/run_3/G3_instruction/456.json,11001101,8,2025,rlnc_meta,/root/output-0425/toolbench/agentmark/gemini-flash/run_3/rlnc_meta.json,8,8,0,4,1,0,0,,False,rank_deficient
toolbench,agentmark,gemini-flash,G3_instruction,3,457,/root/autodl-tmp/output-0510/toolbench/agentmark/gemini-flash/run_3/G3_instruction/457.json,11001101,8,2025,rlnc_meta,/root/output-0425/toolbench/agentmark/gemini-flash/run_3/rlnc_meta.json,10,10,0,5,1,0,0,11001101,True,
toolbench,agentmark,gemini-flash,G3_instruction,3,459,/root/autodl-tmp/output-0510/toolbench/agentmark/gemini-flash/run_3/G3_instruction/459.json,11001101,8,2025,rlnc_meta,/root/output-0425/toolbench/agentmark/gemini-flash/run_3/rlnc_meta.json,2,2,0,1,1,0,0,,False,insufficient_packets
toolbench,agentmark,gemini-flash,G3_instruction,3,460,/root/autodl-tmp/output-0510/toolbench/agentmark/gemini-flash/run_3/G3_instruction/460.json,11001101,8,2025,rlnc_meta,/root/output-0425/toolbench/agentmark/gemini-flash/run_3/rlnc_meta.json,12,12,0,6,1,0,0,11001101,True,
toolbench,agentmark,gemini-flash,G3_instruction,3,5863,/root/autodl-tmp/output-0510/toolbench/agentmark/gemini-flash/run_3/G3_instruction/5863.json,11001101,8,2025,rlnc_meta,/root/output-0425/toolbench/agentmark/gemini-flash/run_3/rlnc_meta.json,8,8,0,3,1,0,0,,False,rank_deficient
toolbench,rank,deepseek,G1_category,1,1198,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/1198.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,2,2,0,1,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,1236,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/1236.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,1301,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/1301.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,28,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/28.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,29,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/29.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,3995,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/3995.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,4117,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/4117.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,8,8,0,5,2,0,0,,False,rank_deficient
toolbench,rank,deepseek,G1_category,1,4144,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/4144.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,2,2,0,2,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,4153,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/4153.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,1,1,0,1,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,4155,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/4155.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,4179,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/4179.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,4266,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/4266.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,4,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,4273,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/4273.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,4286,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/4286.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,4311,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/4311.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,4328,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/4328.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,4343,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/4343.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,2,2,0,2,4,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,4366,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/4366.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,4415,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/4415.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_category,1,4424,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_category/4424.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,1,1,0,1,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,1073,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/1073.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,5,5,0,5,5,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,1572,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/1572.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,2,2,0,2,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,1856,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/1856.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,1,1,0,1,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,2121,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/2121.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,3,3,0,1,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,2144,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/2144.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,4,4,0,4,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,2213,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/2213.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,12,12,0,6,2,0,0,11001101,True,
toolbench,rank,deepseek,G1_instruction,1,2354,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/2354.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,3,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,2399,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/2399.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,2433,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/2433.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,1,1,0,1,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,3308,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/3308.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,4,4,0,3,5,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,3510,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/3510.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,2,2,0,1,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,3723,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/3723.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,1,1,0,1,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,3922,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/3922.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,1,1,0,1,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,4505,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/4505.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,1,1,0,1,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,5116,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/5116.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,2,2,0,2,4,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,577,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/577.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,5810,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/5810.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,2,2,0,1,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,5815,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/5815.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,7,7,0,4,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,588,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/588.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_instruction,1,608,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_instruction/608.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,3,3,0,2,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,1617,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/1617.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,1,1,0,1,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,1685,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/1685.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,2412,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/2412.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,2513,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/2513.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,3,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,2701,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/2701.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,1,1,0,1,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,3007,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/3007.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,3,3,0,2,3,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,3215,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/3215.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,5,5,0,5,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,3221,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/3221.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,11,11,0,7,3,0,0,11001101,True,
toolbench,rank,deepseek,G1_tool,1,3287,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/3287.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,1,1,0,1,3,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,394,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/394.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,5085,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/5085.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,2,2,0,2,3,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,5671,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/5671.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,2,2,0,2,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,5695,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/5695.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,6677,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/6677.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,692,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/692.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,6,6,0,5,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,7474,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/7474.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,4,4,0,3,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,7903,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/7903.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,2,2,0,2,3,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,7971,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/7971.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,8129,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/8129.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,0,0,0,0,1,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G1_tool,1,8443,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G1_tool/8443.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,3,3,0,2,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G2_category,1,3432,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G2_category/3432.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,4,4,0,3,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G2_category,1,3442,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G2_category/3442.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,1,1,0,1,3,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G2_category,1,3456,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G2_category/3456.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,4,4,0,3,3,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G2_category,1,3463,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G2_category/3463.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,6,6,0,4,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G2_category,1,3482,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G2_category/3482.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,1,1,0,1,2,0,0,,False,insufficient_packets
toolbench,rank,deepseek,G2_category,1,3494,/root/autodl-tmp/output-0510/toolbench/rank/deepseek/run_1/G2_category/3494.json,11001101,8,2025,rlnc_meta,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/rank/deepseek/run_1/exp_a1_rank_toolbench_deepseek_r1/rlnc_meta.json,1,1,0,1,2,0,0,,False,insufficient_packets
