dataset,model,split,run,task_id,step_index,topk,candidate_count,selected_in_topk,exact_bin_size,topk_bin_size,rank_stable_bin_changed,rank_stable_bit_changed,exact_bits_len,topk_bits_len
alfworld,gemini-flash,ID,3,031,2,10,22,0,22,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,2,8,22,0,22,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,2,6,22,0,22,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,2,4,22,0,22,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,2,2,22,0,22,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,3,10,26,0,26,0,0,0,5,0
alfworld,gemini-flash,ID,3,031,3,8,26,0,26,0,0,0,5,0
alfworld,gemini-flash,ID,3,031,3,6,26,0,26,0,0,0,5,0
alfworld,gemini-flash,ID,3,031,3,4,26,0,26,0,0,0,5,0
alfworld,gemini-flash,ID,3,031,3,2,26,0,26,0,0,0,5,0
alfworld,gemini-flash,ID,3,031,4,10,27,0,17,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,4,8,27,0,17,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,4,6,27,0,17,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,4,4,27,0,17,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,4,2,27,0,17,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,5,10,26,0,26,0,0,0,5,0
alfworld,gemini-flash,ID,3,031,5,8,26,0,26,0,0,0,5,0
alfworld,gemini-flash,ID,3,031,5,6,26,0,26,0,0,0,5,0
alfworld,gemini-flash,ID,3,031,5,4,26,0,26,0,0,0,5,0
alfworld,gemini-flash,ID,3,031,5,2,26,0,26,0,0,0,5,0
alfworld,gemini-flash,ID,3,031,6,10,27,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,031,6,8,27,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,031,6,6,27,1,8,6,1,1,3,3
alfworld,gemini-flash,ID,3,031,6,4,27,1,8,4,1,1,3,2
alfworld,gemini-flash,ID,3,031,6,2,27,1,8,2,1,1,3,1
alfworld,gemini-flash,ID,3,031,7,10,25,1,5,3,1,1,2,1
alfworld,gemini-flash,ID,3,031,7,8,25,1,5,3,1,1,2,1
alfworld,gemini-flash,ID,3,031,7,6,25,1,5,1,1,1,2,0
alfworld,gemini-flash,ID,3,031,7,4,25,1,5,1,1,1,2,0
alfworld,gemini-flash,ID,3,031,7,2,25,1,5,1,1,1,2,0
alfworld,gemini-flash,ID,3,031,8,10,24,0,24,0,0,0,5,0
alfworld,gemini-flash,ID,3,031,8,8,24,0,24,0,0,0,5,0
alfworld,gemini-flash,ID,3,031,8,6,24,0,24,0,0,0,5,0
alfworld,gemini-flash,ID,3,031,8,4,24,0,24,0,0,0,5,0
alfworld,gemini-flash,ID,3,031,8,2,24,0,24,0,0,0,5,0
alfworld,gemini-flash,ID,3,031,9,10,24,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,9,8,24,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,9,6,24,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,9,4,24,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,9,2,24,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,10,10,24,1,8,7,1,1,3,3
alfworld,gemini-flash,ID,3,031,10,8,24,1,8,7,1,1,3,3
alfworld,gemini-flash,ID,3,031,10,6,24,0,8,0,0,0,3,0
alfworld,gemini-flash,ID,3,031,10,4,24,0,8,0,0,0,3,0
alfworld,gemini-flash,ID,3,031,10,2,24,0,8,0,0,0,3,0
alfworld,gemini-flash,ID,3,031,11,10,20,1,12,1,1,1,3,0
alfworld,gemini-flash,ID,3,031,11,8,20,1,12,1,1,1,3,0
alfworld,gemini-flash,ID,3,031,11,6,20,0,12,0,0,0,3,0
alfworld,gemini-flash,ID,3,031,11,4,20,0,12,0,0,0,3,0
alfworld,gemini-flash,ID,3,031,11,2,20,0,12,0,0,0,3,0
alfworld,gemini-flash,ID,3,031,12,10,13,1,13,10,1,0,3,3
alfworld,gemini-flash,ID,3,031,12,8,13,1,13,8,1,1,3,3
alfworld,gemini-flash,ID,3,031,12,6,13,1,13,6,1,1,3,3
alfworld,gemini-flash,ID,3,031,12,4,13,0,13,0,0,0,3,0
alfworld,gemini-flash,ID,3,031,12,2,13,0,13,0,0,0,3,0
alfworld,gemini-flash,ID,3,031,13,10,26,1,16,10,1,1,4,4
alfworld,gemini-flash,ID,3,031,13,8,26,1,16,8,1,1,4,3
alfworld,gemini-flash,ID,3,031,13,6,26,1,16,6,1,1,4,3
alfworld,gemini-flash,ID,3,031,13,4,26,1,16,4,1,1,4,2
alfworld,gemini-flash,ID,3,031,13,2,26,0,16,0,0,0,4,0
alfworld,gemini-flash,ID,3,031,14,10,12,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,031,14,8,12,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,031,14,6,12,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,031,14,4,12,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,031,14,2,12,0,3,0,0,0,1,0
alfworld,gemini-flash,ID,3,031,16,10,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,16,8,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,16,6,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,16,4,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,16,2,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,17,10,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,17,8,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,17,6,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,17,4,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,17,2,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,19,10,3,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,19,8,3,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,19,6,3,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,19,4,3,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,19,2,3,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,22,10,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,22,8,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,22,6,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,22,4,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,031,22,2,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,032,0,10,9,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,032,0,8,9,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,032,0,6,9,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,032,0,4,9,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,032,0,2,9,1,3,2,1,1,2,1
alfworld,gemini-flash,ID,3,032,1,10,10,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,032,1,8,10,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,032,1,6,10,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,032,1,4,10,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,032,1,2,10,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,032,2,10,10,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,032,2,8,10,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,032,2,6,10,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,032,2,4,10,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,032,2,2,10,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,033,0,10,15,1,11,10,1,1,4,3
alfworld,gemini-flash,ID,3,033,0,8,15,1,11,8,1,1,4,3
alfworld,gemini-flash,ID,3,033,0,6,15,0,11,0,0,0,4,0
alfworld,gemini-flash,ID,3,033,0,4,15,0,11,0,0,0,4,0
alfworld,gemini-flash,ID,3,033,0,2,15,0,11,0,0,0,4,0
alfworld,gemini-flash,ID,3,033,1,10,15,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,033,1,8,15,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,033,1,6,15,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,033,1,4,15,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,033,1,2,15,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,034,0,10,15,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,034,0,8,15,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,034,0,6,15,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,034,0,4,15,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,034,0,2,15,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,034,1,10,15,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,034,1,8,15,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,034,1,6,15,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,034,1,4,15,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,034,1,2,15,0,4,0,0,0,2,0
alfworld,gemini-flash,ID,3,034,3,10,15,1,15,10,1,1,4,3
alfworld,gemini-flash,ID,3,034,3,8,15,1,15,8,1,1,4,3
alfworld,gemini-flash,ID,3,034,3,6,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,034,3,4,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,034,3,2,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,034,4,10,13,1,13,10,1,1,4,4
alfworld,gemini-flash,ID,3,034,4,8,13,1,13,8,1,1,4,3
alfworld,gemini-flash,ID,3,034,4,6,13,1,13,3,1,1,4,0
alfworld,gemini-flash,ID,3,034,4,4,13,0,13,0,0,0,4,0
alfworld,gemini-flash,ID,3,034,4,2,13,0,13,0,0,0,4,0
alfworld,gemini-flash,ID,3,034,5,10,13,1,13,10,1,0,3,3
alfworld,gemini-flash,ID,3,034,5,8,13,1,13,8,1,0,3,3
alfworld,gemini-flash,ID,3,034,5,6,13,1,13,6,1,1,3,2
alfworld,gemini-flash,ID,3,034,5,4,13,0,13,0,0,0,3,0
alfworld,gemini-flash,ID,3,034,5,2,13,0,13,0,0,0,3,0
alfworld,gemini-flash,ID,3,034,6,10,16,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,034,6,8,16,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,034,6,6,16,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,034,6,4,16,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,034,6,2,16,1,4,2,1,1,2,1
alfworld,gemini-flash,ID,3,034,7,10,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,034,7,8,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,034,7,6,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,034,7,4,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,034,7,2,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,034,8,10,13,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,034,8,8,13,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,034,8,6,13,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,034,8,4,13,1,4,1,1,1,2,0
alfworld,gemini-flash,ID,3,034,8,2,13,0,4,0,0,0,2,0
alfworld,gemini-flash,ID,3,034,9,10,13,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,034,9,8,13,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,034,9,6,13,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,034,9,4,13,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,034,9,2,13,1,3,2,1,1,2,1
alfworld,gemini-flash,ID,3,035,0,10,19,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,035,0,8,19,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,035,0,6,19,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,035,0,4,19,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,035,0,2,19,1,3,2,1,1,2,1
alfworld,gemini-flash,ID,3,035,2,10,7,1,7,7,0,0,3,3
alfworld,gemini-flash,ID,3,035,2,8,7,1,7,7,0,0,3,3
alfworld,gemini-flash,ID,3,035,2,6,7,0,7,0,0,0,3,0
alfworld,gemini-flash,ID,3,035,2,4,7,0,7,0,0,0,3,0
alfworld,gemini-flash,ID,3,035,2,2,7,0,7,0,0,0,3,0
alfworld,gemini-flash,ID,3,036,0,10,8,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,036,0,8,8,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,036,0,6,8,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,036,0,4,8,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,036,0,2,8,0,4,0,0,0,2,0
alfworld,gemini-flash,ID,3,036,2,10,15,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,036,2,8,15,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,036,2,6,15,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,036,2,4,15,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,036,2,2,15,0,3,0,0,0,2,0
alfworld,gemini-flash,ID,3,036,3,10,12,1,6,6,0,0,2,2
alfworld,gemini-flash,ID,3,036,3,8,12,1,6,6,0,0,2,2
alfworld,gemini-flash,ID,3,036,3,6,12,1,6,6,0,0,2,2
alfworld,gemini-flash,ID,3,036,3,4,12,0,6,0,0,0,2,0
alfworld,gemini-flash,ID,3,036,3,2,12,0,6,0,0,0,2,0
alfworld,gemini-flash,ID,3,036,4,10,12,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,036,4,8,12,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,036,4,6,12,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,036,4,4,12,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,036,4,2,12,1,4,2,1,1,2,1
alfworld,gemini-flash,ID,3,036,5,10,13,1,13,10,1,1,3,3
alfworld,gemini-flash,ID,3,036,5,8,13,0,13,0,0,0,3,0
alfworld,gemini-flash,ID,3,036,5,6,13,0,13,0,0,0,3,0
alfworld,gemini-flash,ID,3,036,5,4,13,0,13,0,0,0,3,0
alfworld,gemini-flash,ID,3,036,5,2,13,0,13,0,0,0,3,0
alfworld,gemini-flash,ID,3,036,6,10,12,1,10,10,0,0,3,3
alfworld,gemini-flash,ID,3,036,6,8,12,0,10,0,0,0,3,0
alfworld,gemini-flash,ID,3,036,6,6,12,0,10,0,0,0,3,0
alfworld,gemini-flash,ID,3,036,6,4,12,0,10,0,0,0,3,0
alfworld,gemini-flash,ID,3,036,6,2,12,0,10,0,0,0,3,0
alfworld,gemini-flash,ID,3,036,7,10,12,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,036,7,8,12,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,036,7,6,12,1,8,4,1,1,3,2
alfworld,gemini-flash,ID,3,036,7,4,12,1,8,4,1,1,3,2
alfworld,gemini-flash,ID,3,036,7,2,12,1,8,2,1,1,3,1
alfworld,gemini-flash,ID,3,036,8,10,12,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,036,8,8,12,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,036,8,6,12,1,8,6,1,1,3,2
alfworld,gemini-flash,ID,3,036,8,4,12,1,8,4,1,1,3,2
alfworld,gemini-flash,ID,3,036,8,2,12,0,8,0,0,0,3,0
alfworld,gemini-flash,ID,3,036,9,10,16,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,036,9,8,16,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,036,9,6,16,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,036,9,4,16,1,5,4,1,0,2,2
alfworld,gemini-flash,ID,3,036,9,2,16,0,5,0,0,0,2,0
alfworld,gemini-flash,ID,3,037,0,10,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,037,0,8,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,037,0,6,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,037,0,4,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,037,0,2,18,1,4,2,1,1,2,1
alfworld,gemini-flash,ID,3,037,2,10,13,1,13,10,1,0,4,4
alfworld,gemini-flash,ID,3,037,2,8,13,1,13,8,1,1,4,3
alfworld,gemini-flash,ID,3,037,2,6,13,1,13,6,1,1,4,3
alfworld,gemini-flash,ID,3,037,2,4,13,1,13,4,1,1,4,2
alfworld,gemini-flash,ID,3,037,2,2,13,1,13,2,1,1,4,1
alfworld,gemini-flash,ID,3,037,3,10,19,1,9,9,0,0,3,3
alfworld,gemini-flash,ID,3,037,3,8,19,1,9,8,1,0,3,3
alfworld,gemini-flash,ID,3,037,3,6,19,1,9,6,1,0,3,3
alfworld,gemini-flash,ID,3,037,3,4,19,0,9,0,0,0,3,0
alfworld,gemini-flash,ID,3,037,3,2,19,0,9,0,0,0,3,0
alfworld,gemini-flash,ID,3,037,4,10,6,1,6,6,0,0,2,2
alfworld,gemini-flash,ID,3,037,4,8,6,1,6,6,0,0,2,2
alfworld,gemini-flash,ID,3,037,4,6,6,1,6,6,0,0,2,2
alfworld,gemini-flash,ID,3,037,4,4,6,1,6,4,1,1,2,2
alfworld,gemini-flash,ID,3,037,4,2,6,1,6,2,1,1,2,1
alfworld,gemini-flash,ID,3,037,5,10,5,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,037,5,8,5,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,037,5,6,5,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,037,5,4,5,1,5,4,1,0,2,2
alfworld,gemini-flash,ID,3,037,5,2,5,0,5,0,0,0,2,0
alfworld,gemini-flash,ID,3,038,0,10,15,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,038,0,8,15,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,038,0,6,15,1,8,6,1,1,3,2
alfworld,gemini-flash,ID,3,038,0,4,15,0,8,0,0,0,3,0
alfworld,gemini-flash,ID,3,038,0,2,15,0,8,0,0,0,3,0
alfworld,gemini-flash,ID,3,038,1,10,16,1,15,1,1,1,4,0
alfworld,gemini-flash,ID,3,038,1,8,16,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,038,1,6,16,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,038,1,4,16,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,038,1,2,16,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,038,2,10,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,038,2,8,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,038,2,6,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,038,2,4,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,038,2,2,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,038,3,10,14,1,14,10,1,1,4,3
alfworld,gemini-flash,ID,3,038,3,8,14,1,14,8,1,1,4,3
alfworld,gemini-flash,ID,3,038,3,6,14,1,14,6,1,1,4,3
alfworld,gemini-flash,ID,3,038,3,4,14,1,14,2,1,1,4,0
alfworld,gemini-flash,ID,3,038,3,2,14,0,14,0,0,0,4,0
alfworld,gemini-flash,ID,3,038,4,10,16,1,7,7,0,0,3,3
alfworld,gemini-flash,ID,3,038,4,8,16,1,7,7,0,0,3,3
alfworld,gemini-flash,ID,3,038,4,6,16,1,7,6,1,0,3,3
alfworld,gemini-flash,ID,3,038,4,4,16,1,7,4,1,1,3,2
alfworld,gemini-flash,ID,3,038,4,2,16,1,7,2,1,1,3,1
alfworld,gemini-flash,ID,3,039,0,10,12,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,039,0,8,12,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,039,0,6,12,1,8,6,1,1,3,2
alfworld,gemini-flash,ID,3,039,0,4,12,1,8,4,1,1,3,2
alfworld,gemini-flash,ID,3,039,0,2,12,0,8,0,0,0,3,0
alfworld,gemini-flash,ID,3,039,2,10,15,1,15,10,1,1,4,3
alfworld,gemini-flash,ID,3,039,2,8,15,1,15,8,1,1,4,3
alfworld,gemini-flash,ID,3,039,2,6,15,1,15,6,1,1,4,2
alfworld,gemini-flash,ID,3,039,2,4,15,1,15,4,1,1,4,2
alfworld,gemini-flash,ID,3,039,2,2,15,1,15,2,1,1,4,1
alfworld,gemini-flash,ID,3,040,0,10,12,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,040,0,8,12,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,040,0,6,12,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,040,0,4,12,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,040,0,2,12,1,4,2,1,1,2,1
alfworld,gemini-flash,ID,3,041,0,10,11,1,9,9,0,0,4,4
alfworld,gemini-flash,ID,3,041,0,8,11,1,9,8,1,1,4,3
alfworld,gemini-flash,ID,3,041,0,6,11,1,9,6,1,1,4,2
alfworld,gemini-flash,ID,3,041,0,4,11,0,9,0,0,0,4,0
alfworld,gemini-flash,ID,3,041,0,2,11,0,9,0,0,0,4,0
alfworld,gemini-flash,ID,3,042,0,10,11,1,5,5,0,0,3,3
alfworld,gemini-flash,ID,3,042,0,8,11,1,5,5,0,0,3,3
alfworld,gemini-flash,ID,3,042,0,6,11,1,5,5,0,0,3,3
alfworld,gemini-flash,ID,3,042,0,4,11,1,5,4,1,1,3,2
alfworld,gemini-flash,ID,3,042,0,2,11,0,5,0,0,0,3,0
alfworld,gemini-flash,ID,3,042,1,10,11,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,042,1,8,11,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,042,1,6,11,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,042,1,4,11,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,042,1,2,11,0,4,0,0,0,2,0
alfworld,gemini-flash,ID,3,042,2,10,12,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,042,2,8,12,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,042,2,6,12,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,042,2,4,12,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,042,2,2,12,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,042,3,10,11,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,042,3,8,11,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,042,3,6,11,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,042,3,4,11,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,042,3,2,11,1,3,2,1,0,1,1
alfworld,gemini-flash,ID,3,042,5,10,16,0,16,0,0,0,4,0
alfworld,gemini-flash,ID,3,042,5,8,16,0,16,0,0,0,4,0
alfworld,gemini-flash,ID,3,042,5,6,16,0,16,0,0,0,4,0
alfworld,gemini-flash,ID,3,042,5,4,16,0,16,0,0,0,4,0
alfworld,gemini-flash,ID,3,042,5,2,16,0,16,0,0,0,4,0
alfworld,gemini-flash,ID,3,043,0,10,9,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,043,0,8,9,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,043,0,6,9,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,043,0,4,9,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,043,0,2,9,1,4,2,1,1,2,1
alfworld,gemini-flash,ID,3,043,2,10,14,1,14,10,1,0,4,4
alfworld,gemini-flash,ID,3,043,2,8,14,1,14,8,1,1,4,3
alfworld,gemini-flash,ID,3,043,2,6,14,1,14,6,1,1,4,3
alfworld,gemini-flash,ID,3,043,2,4,14,0,14,0,0,0,4,0
alfworld,gemini-flash,ID,3,043,2,2,14,0,14,0,0,0,4,0
alfworld,gemini-flash,ID,3,043,3,10,16,1,16,10,1,1,4,3
alfworld,gemini-flash,ID,3,043,3,8,16,1,16,8,1,1,4,3
alfworld,gemini-flash,ID,3,043,3,6,16,1,16,6,1,1,4,3
alfworld,gemini-flash,ID,3,043,3,4,16,0,16,0,0,0,4,0
alfworld,gemini-flash,ID,3,043,3,2,16,0,16,0,0,0,4,0
alfworld,gemini-flash,ID,3,043,4,10,17,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,043,4,8,17,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,043,4,6,17,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,043,4,4,17,1,5,4,1,0,2,2
alfworld,gemini-flash,ID,3,043,4,2,17,1,5,2,1,1,2,1
alfworld,gemini-flash,ID,3,043,5,10,17,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,043,5,8,17,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,043,5,6,17,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,043,5,4,17,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,043,5,2,17,1,4,2,1,1,2,1
alfworld,gemini-flash,ID,3,043,6,10,17,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,043,6,8,17,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,043,6,6,17,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,043,6,4,17,1,6,4,1,1,3,2
alfworld,gemini-flash,ID,3,043,6,2,17,1,6,2,1,1,3,1
alfworld,gemini-flash,ID,3,043,8,10,18,1,9,9,0,0,3,3
alfworld,gemini-flash,ID,3,043,8,8,18,0,9,0,0,0,3,0
alfworld,gemini-flash,ID,3,043,8,6,18,0,9,0,0,0,3,0
alfworld,gemini-flash,ID,3,043,8,4,18,0,9,0,0,0,3,0
alfworld,gemini-flash,ID,3,043,8,2,18,0,9,0,0,0,3,0
alfworld,gemini-flash,ID,3,043,9,10,3,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,043,9,8,3,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,043,9,6,3,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,043,9,4,3,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,043,9,2,3,1,3,2,1,0,1,1
alfworld,gemini-flash,ID,3,043,11,10,18,0,18,0,0,0,5,0
alfworld,gemini-flash,ID,3,043,11,8,18,0,18,0,0,0,5,0
alfworld,gemini-flash,ID,3,043,11,6,18,0,18,0,0,0,5,0
alfworld,gemini-flash,ID,3,043,11,4,18,0,18,0,0,0,5,0
alfworld,gemini-flash,ID,3,043,11,2,18,0,18,0,0,0,5,0
alfworld,gemini-flash,ID,3,043,12,10,18,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,043,12,8,18,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,043,12,6,18,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,043,12,4,18,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,043,12,2,18,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,043,13,10,2,1,2,2,0,0,1,1
